it,sampling_method,dataset,rotulo,loss_strategy,size,Macro F1
2,TF-IDF (class),airbnb,TF-IDF (class),batl,5000,13.558790162184575
2,TF-IDF (class),yelp,TF-IDF (class),batl,5000,11.95620443646941
3,TF-IDF (class),airbnb,TF-IDF (class),batl,5000,12.796099671503066
3,TF-IDF (class),yelp,TF-IDF (class),batl,5000,14.741280113203835
3,TF-IDF (class),airbnb,TF-IDF (class),batl,5000,13.76084040841281
3,TF-IDF (class),yelp,TF-IDF (class),batl,5000,13.969755785653465
3,TF-IDF (class),airbnb,TF-IDF (class),batl,5000,14.723586631098504
3,TF-IDF (class),yelp,TF-IDF (class),batl,5000,13.50344779277912
3,TF-IDF (class),airbnb,TF-IDF (class),batl,5000,11.91907037849096
3,TF-IDF (class),yelp,TF-IDF (class),batl,5000,14.552805412739675
3,TF-IDF (class),airbnb,TF-IDF (class),batl,5000,14.333527626131792
3,TF-IDF (class),yelp,TF-IDF (class),batl,5000,11.82290138937427
3,TF-IDF (class),airbnb,TF-IDF (class),batl,5000,10.499890183813935
3,TF-IDF (class),yelp,TF-IDF (class),batl,5000,10.1172862718176
4,TF-IDF (class),airbnb,TF-IDF (class),batl,5000,14.086378972341224
4,TF-IDF (class),yelp,TF-IDF (class),batl,5000,10.910702581763926
4,TF-IDF (class),airbnb,TF-IDF (class),batl,5000,13.351525581615533
4,TF-IDF (class),yelp,TF-IDF (class),batl,5000,13.574883365088432
4,TF-IDF (class),airbnb,TF-IDF (class),batl,5000,14.873771757932715
4,TF-IDF (class),yelp,TF-IDF (class),batl,5000,12.880770252824675
4,TF-IDF (class),airbnb,TF-IDF (class),batl,5000,12.426492869263411
4,TF-IDF (class),yelp,TF-IDF (class),batl,5000,11.482784596311973
4,TF-IDF (class),airbnb,TF-IDF (class),batl,5000,12.089400900762342
4,TF-IDF (class),yelp,TF-IDF (class),batl,5000,11.821863778999825
4,TF-IDF (class),airbnb,TF-IDF (class),batl,5000,10.863591354581137
4,TF-IDF (class),yelp,TF-IDF (class),batl,5000,12.593755589196826
5,TF-IDF (class),airbnb,TF-IDF (class),batl,5000,13.9166206836542
5,TF-IDF (class),yelp,TF-IDF (class),batl,5000,11.124884181927518
5,TF-IDF (class),airbnb,TF-IDF (class),batl,5000,10.264699317018223
5,TF-IDF (class),yelp,TF-IDF (class),batl,5000,11.05200451720322
5,TF-IDF (class),airbnb,TF-IDF (class),batl,5000,10.036385700533984
5,TF-IDF (class),yelp,TF-IDF (class),batl,5000,10.993692817237205
5,TF-IDF (class),airbnb,TF-IDF (class),batl,5000,14.021927322288619
5,TF-IDF (class),yelp,TF-IDF (class),batl,5000,11.052205171417334
5,TF-IDF (class),airbnb,TF-IDF (class),batl,5000,11.666301335131637
5,TF-IDF (class),yelp,TF-IDF (class),batl,5000,14.235191328232952
5,TF-IDF (class),airbnb,TF-IDF (class),batl,5000,13.989548262509349
5,TF-IDF (class),yelp,TF-IDF (class),batl,5000,11.201393745802795
1,TF-IDF (class),airbnb,TF-IDF (class),batl,10000,28.327114454094236
1,TF-IDF (class),yelp,TF-IDF (class),batl,10000,20.86151959571648
1,TF-IDF (class),airbnb,TF-IDF (class),batl,10000,26.054059134122824
1,TF-IDF (class),yelp,TF-IDF (class),batl,10000,26.25969679402436
1,TF-IDF (class),airbnb,TF-IDF (class),batl,10000,29.796477750573285
1,TF-IDF (class),yelp,TF-IDF (class),batl,10000,28.124787425736596
1,TF-IDF (class),airbnb,TF-IDF (class),batl,10000,21.94686866823764
1,TF-IDF (class),yelp,TF-IDF (class),batl,10000,28.415916583934457
1,TF-IDF (class),airbnb,TF-IDF (class),batl,10000,26.628291542581614
1,TF-IDF (class),yelp,TF-IDF (class),batl,10000,29.849937212714273
1,TF-IDF (class),airbnb,TF-IDF (class),batl,10000,22.15451859820646
1,TF-IDF (class),yelp,TF-IDF (class),batl,10000,26.678379680226943
2,TF-IDF (class),airbnb,TF-IDF (class),batl,10000,23.186431002810906
2,TF-IDF (class),yelp,TF-IDF (class),batl,10000,25.26734731216851
2,TF-IDF (class),airbnb,TF-IDF (class),batl,10000,22.217476947528333
2,TF-IDF (class),yelp,TF-IDF (class),batl,10000,24.63359311688707
2,TF-IDF (class),airbnb,TF-IDF (class),batl,10000,26.1912481892467
2,TF-IDF (class),yelp,TF-IDF (class),batl,10000,21.672556764953384
2,TF-IDF (class),airbnb,TF-IDF (class),batl,10000,27.810125207000432
2,TF-IDF (class),yelp,TF-IDF (class),batl,10000,21.789824855147657
2,TF-IDF (class),airbnb,TF-IDF (class),batl,10000,24.34696302267971
2,TF-IDF (class),yelp,TF-IDF (class),batl,10000,27.28174271907271
2,TF-IDF (class),airbnb,TF-IDF (class),batl,10000,27.72467476214112
2,TF-IDF (class),yelp,TF-IDF (class),batl,10000,23.43796313402749
3,TF-IDF (class),airbnb,TF-IDF (class),batl,10000,28.723074375688753
3,TF-IDF (class),yelp,TF-IDF (class),batl,10000,20.526953790664546
3,TF-IDF (class),airbnb,TF-IDF (class),batl,10000,25.904983433528177
3,TF-IDF (class),yelp,TF-IDF (class),batl,10000,29.589335783765105
3,TF-IDF (class),airbnb,TF-IDF (class),batl,10000,28.131078095941717
3,TF-IDF (class),yelp,TF-IDF (class),batl,10000,23.46995019444226
3,TF-IDF (class),airbnb,TF-IDF (class),batl,10000,27.45768055454528
3,TF-IDF (class),yelp,TF-IDF (class),batl,10000,24.346197418307472
3,TF-IDF (class),airbnb,TF-IDF (class),batl,10000,26.011191626976945
3,TF-IDF (class),yelp,TF-IDF (class),batl,10000,28.649478857715707
3,TF-IDF (class),airbnb,TF-IDF (class),batl,10000,24.400427165025274
3,TF-IDF (class),yelp,TF-IDF (class),batl,10000,20.884121686945242
4,TF-IDF (class),airbnb,TF-IDF (class),batl,10000,25.065676990307825
4,TF-IDF (class),yelp,TF-IDF (class),batl,10000,24.5854998731084
4,TF-IDF (class),airbnb,TF-IDF (class),batl,10000,28.933353174060105
4,TF-IDF (class),yelp,TF-IDF (class),batl,10000,27.886800438051697
4,TF-IDF (class),airbnb,TF-IDF (class),batl,10000,22.091817381389628
4,TF-IDF (class),yelp,TF-IDF (class),batl,10000,20.68310877317271
4,TF-IDF (class),airbnb,TF-IDF (class),batl,10000,25.441285496653954
4,TF-IDF (class),yelp,TF-IDF (class),batl,10000,26.861278396576992
4,TF-IDF (class),airbnb,TF-IDF (class),batl,10000,22.074486855979394
4,TF-IDF (class),yelp,TF-IDF (class),batl,10000,21.05624839380494
4,TF-IDF (class),airbnb,TF-IDF (class),batl,10000,29.533220656761348
4,TF-IDF (class),yelp,TF-IDF (class),batl,10000,29.732467609498478
5,TF-IDF (class),airbnb,TF-IDF (class),batl,10000,24.258816508826758
5,TF-IDF (class),yelp,TF-IDF (class),batl,10000,20.85801385958367
5,TF-IDF (class),airbnb,TF-IDF (class),batl,10000,28.299644852466436
5,TF-IDF (class),yelp,TF-IDF (class),batl,10000,21.22343536141821
5,TF-IDF (class),airbnb,TF-IDF (class),batl,10000,21.19087201893078
5,TF-IDF (class),yelp,TF-IDF (class),batl,10000,23.122107342616257
5,TF-IDF (class),airbnb,TF-IDF (class),batl,10000,26.943714793169313
5,TF-IDF (class),yelp,TF-IDF (class),batl,10000,24.28680073339164
5,TF-IDF (class),airbnb,TF-IDF (class),batl,10000,22.607798381615115
5,TF-IDF (class),yelp,TF-IDF (class),batl,10000,24.951867750681146
5,TF-IDF (class),airbnb,TF-IDF (class),batl,10000,29.50760943701166
5,TF-IDF (class),yelp,TF-IDF (class),batl,10000,27.24312767923568
1,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,500,1.1126292242954035
1,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,500,1.0375072462183457
1,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,500,1.2808980990332943
1,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,500,1.4490199486171378
1,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,500,1.0663759349786615
1,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,500,1.415383178223968
1,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,500,1.2207176354387184
1,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,500,1.037914414239227
1,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,500,1.3510325676003152
1,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,500,1.3024130584465912
1,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,500,1.1272287513591497
1,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,500,1.1370689763805937
2,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,500,1.3926813703202212
2,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,500,1.1670541073790137
2,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,500,1.4654297046153621
2,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,500,1.2150636482133144
2,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,500,1.4966134629024272
2,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,500,1.3080614158762862
2,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,500,1.3536814951310214
2,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,500,1.4519711844438716
2,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,500,1.4628207937233417
2,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,500,1.3725274300261905
2,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,500,1.1108834535339065
2,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,500,1.3479164016069414
3,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,500,1.4060486619643744
3,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,500,1.1592285777344427
3,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,500,1.3673050196225864
3,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,500,1.391895852554259
3,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,500,1.004939246779042
3,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,500,1.2963808346688126
3,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,500,1.4206702408362717
3,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,500,1.1136631722677859
3,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,500,1.3486883232209077
3,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,500,1.1708103919700932
3,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,500,1.138077455880236
3,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,500,1.1448531940155429
4,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,500,1.4122843355324937
4,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,500,1.035242014909329
4,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,500,1.265521028341815
4,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,500,1.4355131905614562
4,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,500,1.1684487966656885
4,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,500,1.415780299494608
4,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,500,1.121519662262693
4,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,500,1.0105462862181207
4,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,500,1.1588369801711291
4,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,500,1.2367427019253256
4,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,500,1.459781913089891
4,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,500,1.0280471757887115
5,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,500,1.3658399276374444
5,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,500,1.2104127626273642
5,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,500,1.3704304899127406
5,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,500,1.164051019994183
5,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,500,1.394444633113072
5,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,500,1.372276690611564
5,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,500,1.4928656959202058
5,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,500,1.2894420576072991
5,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,500,1.2544296996584539
5,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,500,1.3313495592089024
5,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,500,1.042983210383704
5,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,500,1.292897872982957
1,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,1000,2.7486344470263306
1,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,1000,2.62783147153104
1,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,1000,2.33082646530801
1,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,1000,2.9179716903178257
1,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,1000,2.856308922473571
1,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,1000,2.117262221994801
1,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,1000,2.6864807683011356
1,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,1000,2.1864943409774416
1,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,1000,2.1667447731904272
1,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,1000,2.5311760193629924
1,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,1000,2.3418460538162025
1,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,1000,2.928550817869827
2,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,1000,2.5394649191697574
2,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,1000,2.9671548518154975
2,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,1000,2.868109127649868
2,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,1000,2.916505590955506
2,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,1000,2.6871054122561824
2,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,1000,2.84129221427198
2,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,1000,2.874131775634105
2,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,1000,2.650960993955452
2,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,1000,2.543095231410906
2,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,1000,2.334438245001641
2,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,1000,2.9698784946118564
2,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,1000,2.4190244147842788
3,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,1000,2.4486626525037853
3,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,1000,2.1354801860677863
3,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,1000,2.9843098851729257
3,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,1000,2.2384155511321944
3,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,1000,2.519852328327155
3,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,1000,2.1129463176869314
3,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,1000,2.364708731964215
3,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,1000,2.5679848549441555
3,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,1000,2.879813128827159
3,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,1000,2.8226306108619723
3,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,1000,2.6117859138875765
3,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,1000,2.6229793602529754
4,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,1000,2.0677413324871043
4,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,1000,2.705686464650588
4,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,1000,2.535752476202789
4,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,1000,2.3408514551517836
4,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,1000,2.2982194963550806
4,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,1000,2.7128812608375403
4,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,1000,2.4298129374770334
4,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,1000,2.0712845156301283
4,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,1000,2.389123641630703
4,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,1000,2.166883412093299
4,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,1000,2.141921327804553
4,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,1000,2.9371071779162157
5,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,1000,2.58520771657426
5,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,1000,2.9935726733364367
5,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,1000,2.0632430212091006
5,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,1000,2.842656186418716
5,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,1000,2.858728933840963
5,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,1000,2.5478214825432905
5,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,1000,2.2911897785214586
5,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,1000,2.742078040928411
5,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,1000,2.005035369081577
5,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,1000,2.908239653222835
5,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,1000,2.061227345473136
5,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,1000,2.17543024064275
1,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,2500,6.898505333265647
1,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,2500,7.054814887369006
1,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,2500,7.091052684775806
1,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,2500,7.100994193986753
1,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,2500,5.078313072861492
1,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,2500,5.028730310485728
1,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,2500,6.229854895965019
1,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,2500,5.009001696068311
1,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,2500,5.753081240825616
1,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,2500,6.300690880051519
1,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,2500,7.306222191458468
1,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,2500,5.376593726778214
2,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,2500,6.106420122795486
2,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,2500,7.056563110740308
2,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,2500,5.543949725468198
2,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,2500,7.184511426893782
2,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,2500,6.128806043047082
2,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,2500,6.769117825655351
2,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,2500,5.794931598446428
2,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,2500,5.557595524122339
2,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,2500,6.73978396151676
2,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,2500,7.412383104683743
2,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,2500,5.645103544440078
2,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,2500,7.316273852162193
3,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,2500,5.118517932435831
3,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,2500,5.337600597931394
3,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,2500,5.412951915486226
3,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,2500,5.1200572291327395
3,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,2500,5.978396509222522
3,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,2500,6.755519974931629
3,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,2500,6.083377287106937
3,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,2500,6.130135082318815
3,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,2500,7.242260826039041
3,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,2500,6.526378323166868
3,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,2500,5.7220883369770705
3,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,2500,6.533492237400667
4,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,2500,6.75356582107537
4,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,2500,5.643975162828835
4,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,2500,7.2631429630552615
4,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,2500,6.199411002731296
4,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,2500,6.283292583103307
4,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,2500,6.748139981190167
4,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,2500,7.499858482587808
4,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,2500,5.339099169455712
4,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,2500,5.733934046395369
4,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,2500,5.966571972345271
4,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,2500,6.013300513163266
4,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,2500,6.105362988866415
5,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,2500,5.617203364059405
5,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,2500,7.040146631049875
5,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,2500,7.3750152752246345
5,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,2500,5.811875789592671
5,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,2500,7.000535411234233
5,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,2500,5.243223575609011
5,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,2500,6.424783483617997
5,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,2500,5.169144335266676
5,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,2500,5.937455075089065
5,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,2500,5.11261603992717
5,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,2500,6.792365807003225
5,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,2500,6.472277623641761
1,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,5000,12.195510691019237
1,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,5000,12.519750146669166
1,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,5000,14.678526388402172
1,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,5000,11.490985036867865
1,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,5000,14.406617807120593
1,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,5000,10.58664083133097
1,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,5000,10.192495154944208
1,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,5000,11.596006363566051
1,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,5000,10.97189819296097
1,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,5000,14.882535148215723
1,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,5000,13.77337621996126
1,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,5000,12.711572870915543
2,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,5000,13.316252849059673
2,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,5000,12.322965967350413
2,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,5000,11.024380735537457
2,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,5000,11.7187414950822
2,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,5000,10.486617724699375
2,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,5000,10.891448392132942
2,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,5000,13.982831419680064
2,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,5000,14.283515520818016
2,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,5000,11.777081100665391
2,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,5000,14.592757639271268
2,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,5000,12.607759327340531
2,WordPieceToken Ratio,yelp,WordPieceToken Ratio,batl,5000,12.738739545703536
3,WordPieceToken Ratio,airbnb,WordPieceToken Ratio,batl,5000,10.071350490959988
